sim_id,性别,提取模式,余命_年,死亡年龄,账户耗尽年龄,长寿缺口_年,是否长寿缺口
1583,男,pct4,14.69,79.69,108.64,0.0,0
1584,男,pct4,16.96,81.96,145.0,0.0,0
1585,男,pct4,11.72,76.72,145.0,0.0,0
1586,男,pct4,9.8,74.8,89.14,0.0,0
1587,男,pct4,22.03,87.03,132.97,0.0,0
1588,男,pct4,13.7,78.7,91.55,0.0,0
1589,男,pct4,15.61,80.61,95.16,0.0,0
1590,男,pct4,12.41,77.41,109.23,0.0,0
1591,男,pct4,12.34,77.34,145.0,0.0,0
1592,男,pct4,16.73,81.73,145.0,0.0,0
1593,男,pct4,14.59,79.59,145.0,0.0,0
1594,男,pct4,19.17,84.17,98.48,0.0,0
1595,男,pct4,19.52,84.52,145.0,0.0,0
1596,男,pct4,18.9,83.9,97.39,0.0,0
1597,男,pct4,18.52,83.52,94.76,0.0,0
1598,男,pct4,25.75,90.75,83.88,6.88,1
1599,男,pct4,13.43,78.43,145.0,0.0,0
1600,男,pct4,17.23,82.23,145.0,0.0,0
1601,男,pct4,23.08,88.08,145.0,0.0,0
1602,男,pct4,23.84,88.84,86.18,2.66,1
1603,男,pct4,12.3,77.3,145.0,0.0,0
1604,男,pct4,16.17,81.17,116.7,0.0,0
1605,男,pct4,24.4,89.4,145.0,0.0,0
1606,男,pct4,19.79,84.79,84.57,0.22,0
1607,男,pct4,18.32,83.32,145.0,0.0,0
1608,男,pct4,16.55,81.55,145.0,0.0,0
1609,男,pct4,15.89,80.89,109.76,0.0,0
1610,男,pct4,18.75,83.75,145.0,0.0,0
1611,男,pct4,16.41,81.41,91.97,0.0,0
1612,男,pct4,17.28,82.28,94.63,0.0,0
1613,男,pct4,17.8,82.8,96.67,0.0,0
1614,男,pct4,14.78,79.78,83.48,0.0,0
1615,男,pct4,19.91,84.91,145.0,0.0,0
1616,男,pct4,35.79,100.79,145.0,0.0,0
1617,男,pct4,11.27,76.27,92.81,0.0,0
1618,男,pct4,18.91,83.91,145.0,0.0,0
1619,男,pct4,14.48,79.48,101.25,0.0,0
1620,男,pct4,20.13,85.13,145.0,0.0,0
1621,男,pct4,17.66,82.66,93.87,0.0,0
1622,男,pct4,21.07,86.07,90.58,0.0,0
1623,男,pct4,23.32,88.32,145.0,0.0,0
1624,男,pct4,18.31,83.31,108.54,0.0,0
1625,男,pct4,23.08,88.08,145.0,0.0,0
1626,男,pct4,9.8,74.8,114.9,0.0,0
1627,男,pct4,25.83,90.83,90.12,0.71,1
1628,男,pct4,19.15,84.15,145.0,0.0,0
1629,男,pct4,22.77,87.77,145.0,0.0,0
1630,男,pct4,12.93,77.93,145.0,0.0,0
1631,男,pct4,14.23,79.23,145.0,0.0,0
1632,男,pct4,18.1,83.1,93.5,0.0,0
1633,男,pct4,17.39,82.39,105.81,0.0,0
1634,男,pct4,18.72,83.72,104.18,0.0,0
1635,男,pct4,22.81,87.81,86.89,0.91,1
1636,男,pct4,11.31,76.31,101.31,0.0,0
1637,男,pct4,22.19,87.19,145.0,0.0,0
1638,男,pct4,17.5,82.5,141.18,0.0,0
1639,男,pct4,16.61,81.61,86.49,0.0,0
1640,男,pct4,12.16,77.16,85.11,0.0,0
1641,男,pct4,19.77,84.77,145.0,0.0,0
1642,男,pct4,9.64,74.64,107.34,0.0,0
1643,男,pct4,20.49,85.49,93.58,0.0,0
1644,男,pct4,12.09,77.09,101.02,0.0,0
1645,男,pct4,17.69,82.69,85.6,0.0,0
1646,男,pct4,16.96,81.96,145.0,0.0,0
1647,男,pct4,23.29,88.29,98.11,0.0,0
1648,男,pct4,16.71,81.71,145.0,0.0,0
1649,男,pct4,14.72,79.72,115.29,0.0,0
1650,男,pct4,15.41,80.41,145.0,0.0,0
1651,男,pct4,23.89,88.89,145.0,0.0,0
1652,男,pct4,19.93,84.93,145.0,0.0,0
1653,男,pct4,15.88,80.88,145.0,0.0,0
1654,男,pct4,16.47,81.47,145.0,0.0,0
1655,男,pct4,11.87,76.87,145.0,0.0,0
1656,男,pct4,19.22,84.22,102.2,0.0,0
1657,男,pct4,11.32,76.32,145.0,0.0,0
1658,男,pct4,21.01,86.01,90.32,0.0,0
1659,男,pct4,18.02,83.02,112.16,0.0,0
1660,男,pct4,31.43,96.43,112.81,0.0,0
1661,男,pct4,13.32,78.32,145.0,0.0,0
1662,男,pct4,17.03,82.03,97.35,0.0,0
1663,男,pct4,27.19,92.19,145.0,0.0,0
1664,男,pct4,23.42,88.42,104.28,0.0,0
1665,男,pct4,14.71,79.71,84.95,0.0,0
1666,男,pct4,18.45,83.45,112.48,0.0,0
1667,男,pct4,17.47,82.47,88.44,0.0,0
1668,男,pct4,18.72,83.72,84.09,0.0,0
1669,男,pct4,14.7,79.7,123.06,0.0,0
1670,男,pct4,17.08,82.08,145.0,0.0,0
1671,男,pct4,11.78,76.78,145.0,0.0,0
1672,男,pct4,18.05,83.05,145.0,0.0,0
1673,男,pct4,19.51,84.51,83.09,1.41,1
1674,男,pct4,16.51,81.51,86.38,0.0,0
1675,男,pct4,11.73,76.73,145.0,0.0,0
1676,男,pct4,22.27,87.27,88.92,0.0,0
1677,男,pct4,19.1,84.1,145.0,0.0,0
1678,男,pct4,14.6,79.6,93.01,0.0,0
1679,男,pct4,16.3,81.3,117.47,0.0,0
1680,男,pct4,12.07,77.07,93.79,0.0,0
1681,男,pct4,13.57,78.57,145.0,0.0,0
1682,男,pct4,15.3,80.3,123.05,0.0,0
1683,男,pct4,23.63,88.63,96.97,0.0,0
1684,男,pct4,14.92,79.92,88.89,0.0,0
1685,男,pct4,20.44,85.44,145.0,0.0,0
1686,男,pct4,15.29,80.29,87.49,0.0,0
1687,男,pct4,18.56,83.56,145.0,0.0,0
1688,男,pct4,16.87,81.87,145.0,0.0,0
1689,男,pct4,21.65,86.65,145.0,0.0,0
1690,男,pct4,15.31,80.31,145.0,0.0,0
1691,男,pct4,11.86,76.86,107.54,0.0,0
1692,男,pct4,12.43,77.43,83.07,0.0,0
1693,男,pct4,15.32,80.32,86.66,0.0,0
1694,男,pct4,12.84,77.84,145.0,0.0,0
1695,男,pct4,19.32,84.32,91.67,0.0,0
1696,男,pct4,15.57,80.57,92.84,0.0,0
1697,男,pct4,31.34,96.34,104.39,0.0,0
1698,男,pct4,11.38,76.38,88.78,0.0,0
1699,男,pct4,18.36,83.36,87.38,0.0,0
1700,男,pct4,13.23,78.23,109.18,0.0,0
1701,男,pct4,15.46,80.46,90.49,0.0,0
1702,男,pct4,18.08,83.08,92.28,0.0,0
1703,男,pct4,9.85,74.85,91.77,0.0,0
1704,男,pct4,18.51,83.51,145.0,0.0,0
1705,男,pct4,27.9,92.9,102.22,0.0,0
1706,男,pct4,15.62,80.62,103.94,0.0,0
1707,男,pct4,18.62,83.62,145.0,0.0,0
1708,男,pct4,22.48,87.48,105.25,0.0,0
1709,男,pct4,16.77,81.77,100.9,0.0,0
1710,男,pct4,15.14,80.14,145.0,0.0,0
1711,男,pct4,9.97,74.97,145.0,0.0,0
1712,男,pct4,20.45,85.45,105.06,0.0,0
1713,男,pct4,16.98,81.98,117.55,0.0,0
1714,男,pct4,13.61,78.61,91.77,0.0,0
1715,男,pct4,18.02,83.02,90.83,0.0,0
1716,男,pct4,15.12,80.12,145.0,0.0,0
1717,男,pct4,15.33,80.33,145.0,0.0,0
1718,男,pct4,20.27,85.27,145.0,0.0,0
1719,男,pct4,12.56,77.56,145.0,0.0,0
1720,男,pct4,22.6,87.6,114.89,0.0,0
1721,男,pct4,12.38,77.38,145.0,0.0,0
1722,男,pct4,14.83,79.83,145.0,0.0,0
1723,男,pct4,28.04,93.04,145.0,0.0,0
1724,男,pct4,23.05,88.05,106.89,0.0,0
1725,男,pct4,17.89,82.89,145.0,0.0,0
1726,男,pct4,13.85,78.85,138.7,0.0,0
1727,男,pct4,15.33,80.33,145.0,0.0,0
1728,男,pct4,17.78,82.78,145.0,0.0,0
1729,男,pct4,17.62,82.62,144.27,0.0,0
1730,男,pct4,17.08,82.08,92.35,0.0,0
1731,男,pct4,17.33,82.33,145.0,0.0,0
1732,男,pct4,16.56,81.56,145.0,0.0,0
1733,男,pct4,12.24,77.24,98.52,0.0,0
1734,男,pct4,15.38,80.38,116.76,0.0,0
1735,男,pct4,21.87,86.87,97.01,0.0,0
1736,男,pct4,12.47,77.47,96.21,0.0,0
1737,男,pct4,16.67,81.67,145.0,0.0,0
1738,男,pct4,14.27,79.27,93.21,0.0,0
1739,男,pct4,17.95,82.95,96.47,0.0,0
1740,男,pct4,15.87,80.87,84.92,0.0,0
1741,男,pct4,25.12,90.12,92.07,0.0,0
1742,男,pct4,19.78,84.78,84.23,0.55,1
1743,男,pct4,12.64,77.64,145.0,0.0,0
1744,男,pct4,20.6,85.6,145.0,0.0,0
1745,男,pct4,14.43,79.43,98.7,0.0,0
1746,男,pct4,15.15,80.15,84.46,0.0,0
1747,男,pct4,18.87,83.87,145.0,0.0,0
1748,男,pct4,15.47,80.47,92.47,0.0,0
1749,男,pct4,21.76,86.76,145.0,0.0,0
1750,男,pct4,14.43,79.43,100.8,0.0,0
1751,男,pct4,14.99,79.99,93.81,0.0,0
1752,男,pct4,14.86,79.86,103.96,0.0,0
1753,男,pct4,15.19,80.19,145.0,0.0,0
1754,男,pct4,22.89,87.89,102.37,0.0,0
1755,男,pct4,20.39,85.39,96.05,0.0,0
1756,男,pct4,26.6,91.6,103.26,0.0,0
1757,男,pct4,30.52,95.52,87.04,8.49,1
1758,男,pct4,13.55,78.55,145.0,0.0,0
1759,男,pct4,17.77,82.77,83.81,0.0,0
1760,男,pct4,13.07,78.07,97.05,0.0,0
1761,男,pct4,14.42,79.42,145.0,0.0,0
1762,男,pct4,14.95,79.95,145.0,0.0,0
1763,男,pct4,13.46,78.46,145.0,0.0,0
1764,男,pct4,13.48,78.48,108.48,0.0,0
1765,男,pct4,16.85,81.85,145.0,0.0,0
1766,男,pct4,12.94,77.94,145.0,0.0,0
1767,男,pct4,21.49,86.49,145.0,0.0,0
1768,男,pct4,13.93,78.93,145.0,0.0,0
1769,男,pct4,34.88,99.88,145.0,0.0,0
1770,男,pct4,15.63,80.63,97.14,0.0,0
1771,男,pct4,17.77,82.77,86.5,0.0,0
1772,男,pct4,12.69,77.69,145.0,0.0,0
1773,男,pct4,26.58,91.58,145.0,0.0,0
1774,男,pct4,23.0,88.0,145.0,0.0,0
1775,男,pct4,18.79,83.79,90.01,0.0,0
1776,男,pct4,12.53,77.53,90.33,0.0,0
1777,男,pct4,18.39,83.39,145.0,0.0,0
1778,男,pct4,13.25,78.25,108.2,0.0,0
1779,男,pct4,25.03,90.03,83.32,6.71,1
1780,男,pct4,21.31,86.31,145.0,0.0,0
1781,男,pct4,17.88,82.88,83.48,0.0,0
1782,男,pct4,9.58,74.58,89.92,0.0,0
1783,男,pct4,13.71,78.71,145.0,0.0,0
1784,男,pct4,20.68,85.68,145.0,0.0,0
1785,男,pct4,23.54,88.54,87.47,1.07,1
1786,男,pct4,22.95,87.95,99.58,0.0,0
1787,男,pct4,11.8,76.8,114.64,0.0,0
1788,男,pct4,18.81,83.81,145.0,0.0,0
1789,男,pct4,22.42,87.42,96.12,0.0,0
1790,男,pct4,11.61,76.61,96.42,0.0,0
1791,男,pct4,17.43,82.43,145.0,0.0,0
1792,男,pct4,18.68,83.68,98.52,0.0,0
1793,男,pct4,16.22,81.22,145.0,0.0,0
1794,男,pct4,11.07,76.07,85.6,0.0,0
1795,男,pct4,16.12,81.12,104.19,0.0,0
1796,男,pct4,16.11,81.11,84.5,0.0,0
1797,男,pct4,16.84,81.84,88.84,0.0,0
1798,男,pct4,15.2,80.2,145.0,0.0,0
1799,男,pct4,15.66,80.66,109.21,0.0,0
1800,男,pct4,17.29,82.29,99.84,0.0,0
1801,男,pct4,19.47,84.47,92.18,0.0,0
1802,男,pct4,16.2,81.2,102.57,0.0,0
1803,男,pct4,15.79,80.79,145.0,0.0,0
1804,男,pct4,17.86,82.86,145.0,0.0,0
1805,男,pct4,10.88,75.88,80.38,0.0,0
1806,男,pct4,19.64,84.64,91.17,0.0,0
1807,男,pct4,17.46,82.46,125.83,0.0,0
1808,男,pct4,17.63,82.63,106.97,0.0,0
1809,男,pct4,22.12,87.12,145.0,0.0,0
1810,男,pct4,10.8,75.8,145.0,0.0,0
1811,男,pct4,10.74,75.74,100.2,0.0,0
1812,男,pct4,18.68,83.68,95.51,0.0,0
1813,男,pct4,17.43,82.43,101.83,0.0,0
1814,男,pct4,18.21,83.21,145.0,0.0,0
1815,男,pct4,15.58,80.58,92.4,0.0,0
1816,男,pct4,20.57,85.57,108.59,0.0,0
1817,男,pct4,21.97,86.97,129.42,0.0,0
1818,男,pct4,19.67,84.67,145.0,0.0,0
1819,男,pct4,16.38,81.38,100.32,0.0,0
1820,男,pct4,10.39,75.39,145.0,0.0,0
1821,男,pct4,21.1,86.1,145.0,0.0,0
1822,男,pct4,23.59,88.59,108.54,0.0,0
1823,男,pct4,20.47,85.47,102.88,0.0,0
1824,男,pct4,14.06,79.06,99.59,0.0,0
1825,男,pct4,20.61,85.61,101.53,0.0,0
1826,男,pct4,21.58,86.58,145.0,0.0,0
1827,男,pct4,25.63,90.63,139.38,0.0,0
1828,男,pct4,14.07,79.07,140.58,0.0,0
1829,男,pct4,16.52,81.52,88.22,0.0,0
1830,男,pct4,20.99,85.99,89.69,0.0,0
1831,男,pct4,17.71,82.71,145.0,0.0,0
1832,男,pct4,13.26,78.26,103.96,0.0,0
1833,男,pct4,19.34,84.34,91.85,0.0,0
1834,男,pct4,20.14,85.14,145.0,0.0,0
1835,男,pct4,17.84,82.84,145.0,0.0,0
1836,男,pct4,18.43,83.43,145.0,0.0,0
1837,男,pct4,16.38,81.38,105.4,0.0,0
1838,男,pct4,25.13,90.13,99.85,0.0,0
1839,男,pct4,13.99,78.99,104.25,0.0,0
1840,男,pct4,15.11,80.11,86.23,0.0,0
1841,男,pct4,17.51,82.51,107.44,0.0,0
1842,男,pct4,21.68,86.68,145.0,0.0,0
1843,男,pct4,12.08,77.08,145.0,0.0,0
1844,男,pct4,12.65,77.65,118.0,0.0,0
1845,男,pct4,10.57,75.57,81.4,0.0,0
1846,男,pct4,17.6,82.6,107.18,0.0,0
1847,男,pct4,13.26,78.26,145.0,0.0,0
1848,男,pct4,15.88,80.88,145.0,0.0,0
1849,男,pct4,20.55,85.55,91.41,0.0,0
1850,男,pct4,14.91,79.91,145.0,0.0,0
1851,男,pct4,18.49,83.49,92.27,0.0,0
1852,男,pct4,16.22,81.22,86.43,0.0,0
1853,男,pct4,20.61,85.61,99.13,0.0,0
1854,男,pct4,19.63,84.63,118.49,0.0,0
1855,男,pct4,14.73,79.73,83.38,0.0,0
1856,男,pct4,16.75,81.75,88.02,0.0,0
1857,男,pct4,22.58,87.58,112.52,0.0,0
1858,男,pct4,19.24,84.24,97.79,0.0,0
1859,男,pct4,12.38,77.38,145.0,0.0,0
1860,男,pct4,20.52,85.52,87.48,0.0,0
1861,男,pct4,13.37,78.37,145.0,0.0,0
1862,男,pct4,24.73,89.73,87.73,2.0,1
1863,男,pct4,22.47,87.47,145.0,0.0,0
1864,男,pct4,18.75,83.75,84.19,0.0,0
1865,男,pct4,18.15,83.15,88.51,0.0,0
1866,男,pct4,16.59,81.59,145.0,0.0,0
1867,男,pct4,20.64,85.64,145.0,0.0,0
1868,男,pct4,15.94,80.94,145.0,0.0,0
1869,男,pct4,18.51,83.51,145.0,0.0,0
1870,男,pct4,21.64,86.64,112.97,0.0,0
1871,男,pct4,15.21,80.21,89.12,0.0,0
1872,男,pct4,15.0,80.0,96.17,0.0,0
1873,男,pct4,13.01,78.01,87.5,0.0,0
1874,男,pct4,13.44,78.44,86.98,0.0,0
1875,男,pct4,11.13,76.13,145.0,0.0,0
1876,男,pct4,20.9,85.9,88.24,0.0,0
1877,男,pct4,27.26,92.26,145.0,0.0,0
1878,男,pct4,24.8,89.8,86.81,2.99,1
1879,男,pct4,11.7,76.7,145.0,0.0,0
1880,男,pct4,20.87,85.87,96.19,0.0,0
1881,男,pct4,24.78,89.78,145.0,0.0,0
1882,男,pct4,15.6,80.6,145.0,0.0,0
1883,男,pct4,17.9,82.9,145.0,0.0,0
1884,男,pct4,10.65,75.65,92.1,0.0,0
1885,男,pct4,18.65,83.65,115.62,0.0,0
1886,男,pct4,13.44,78.44,89.56,0.0,0
1887,男,pct4,18.34,83.34,97.67,0.0,0
1888,男,pct4,11.89,76.89,101.35,0.0,0
1889,男,pct4,19.96,84.96,92.48,0.0,0
1890,男,pct4,22.47,87.47,87.47,0.0,0
1891,男,pct4,14.4,79.4,86.02,0.0,0
1892,男,pct4,13.2,78.2,81.38,0.0,0
1893,男,pct4,10.27,75.27,88.84,0.0,0
1894,男,pct4,16.35,81.35,145.0,0.0,0
1895,男,pct4,15.13,80.13,84.85,0.0,0
1896,男,pct4,11.92,76.92,86.33,0.0,0
1897,男,pct4,19.52,84.52,145.0,0.0,0
1898,男,pct4,15.63,80.63,93.74,0.0,0
1899,男,pct4,13.4,78.4,145.0,0.0,0
1900,男,pct4,15.23,80.23,145.0,0.0,0
1901,男,pct4,22.73,87.73,145.0,0.0,0
1902,男,pct4,20.26,85.26,85.31,0.0,0
1903,男,pct4,16.91,81.91,102.25,0.0,0
1904,男,pct4,20.34,85.34,84.74,0.6,1
1905,男,pct4,13.12,78.12,145.0,0.0,0
1906,男,pct4,17.6,82.6,84.88,0.0,0
1907,男,pct4,18.11,83.11,88.92,0.0,0
1908,男,pct4,15.55,80.55,88.98,0.0,0
1909,男,pct4,19.44,84.44,85.47,0.0,0
1910,男,pct4,14.41,79.41,145.0,0.0,0
1911,男,pct4,19.8,84.8,145.0,0.0,0
1912,男,pct4,20.0,85.0,96.44,0.0,0
1913,男,pct4,8.51,73.51,86.67,0.0,0
1914,男,pct4,23.41,88.41,81.78,6.63,1
1915,男,pct4,8.25,73.25,101.87,0.0,0
1916,男,pct4,15.0,80.0,99.91,0.0,0
1917,男,pct4,22.48,87.48,93.52,0.0,0
1918,男,pct4,16.15,81.15,136.92,0.0,0
1919,男,pct4,12.17,77.17,145.0,0.0,0
1920,男,pct4,13.34,78.34,145.0,0.0,0
1921,男,pct4,22.49,87.49,99.91,0.0,0
1922,男,pct4,10.88,75.88,88.43,0.0,0
1923,男,pct4,23.06,88.06,145.0,0.0,0
1924,男,pct4,17.23,82.23,112.66,0.0,0
1925,男,pct4,13.02,78.02,145.0,0.0,0
1926,男,pct4,15.13,80.13,145.0,0.0,0
1927,男,pct4,13.59,78.59,85.97,0.0,0
1928,男,pct4,21.61,86.61,85.88,0.73,1
1929,男,pct4,20.91,85.91,92.1,0.0,0
1930,男,pct4,11.44,76.44,88.84,0.0,0
1931,男,pct4,15.81,80.81,145.0,0.0,0
1932,男,pct4,14.12,79.12,145.0,0.0,0
1933,男,pct4,24.01,89.01,145.0,0.0,0
1934,男,pct4,12.52,77.52,145.0,0.0,0
1935,男,pct4,25.92,90.92,134.07,0.0,0
1936,男,pct4,17.32,82.32,145.0,0.0,0
1937,男,pct4,13.12,78.12,145.0,0.0,0
1938,男,pct4,14.78,79.78,116.53,0.0,0
1939,男,pct4,14.33,79.33,145.0,0.0,0
1940,男,pct4,12.76,77.76,120.72,0.0,0
1941,男,pct4,17.88,82.88,100.21,0.0,0
1942,男,pct4,12.91,77.91,91.09,0.0,0
1943,男,pct4,10.21,75.21,145.0,0.0,0
1944,男,pct4,15.9,80.9,145.0,0.0,0
1945,男,pct4,11.2,76.2,109.18,0.0,0
1946,男,pct4,14.51,79.51,145.0,0.0,0
1947,男,pct4,13.96,78.96,82.92,0.0,0
1948,男,pct4,14.09,79.09,108.94,0.0,0
1949,男,pct4,28.58,93.58,109.7,0.0,0
1950,男,pct4,17.71,82.71,92.47,0.0,0
1951,男,pct4,18.55,83.55,145.0,0.0,0
1952,男,pct4,11.28,76.28,108.43,0.0,0
1953,男,pct4,14.87,79.87,97.8,0.0,0
1954,男,pct4,18.41,83.41,113.51,0.0,0
1955,男,pct4,13.57,78.57,82.77,0.0,0
1956,男,pct4,21.84,86.84,92.04,0.0,0
1957,男,pct4,12.99,77.99,145.0,0.0,0
1958,男,pct4,16.27,81.27,93.85,0.0,0
1959,男,pct4,15.12,80.12,91.2,0.0,0
1960,男,pct4,18.18,83.18,145.0,0.0,0
1961,男,pct4,14.91,79.91,145.0,0.0,0
1962,男,pct4,16.34,81.34,145.0,0.0,0
1963,男,pct4,16.48,81.48,96.83,0.0,0
1964,男,pct4,14.57,79.57,102.0,0.0,0
1965,男,pct4,19.68,84.68,91.49,0.0,0
1966,男,pct4,18.52,83.52,89.42,0.0,0
1967,男,pct4,17.09,82.09,88.95,0.0,0
1968,男,pct4,15.71,80.71,94.02,0.0,0
1969,男,pct4,21.25,86.25,89.04,0.0,0
1970,男,pct4,16.48,81.48,85.06,0.0,0
1971,男,pct4,16.19,81.19,136.45,0.0,0
1972,男,pct4,17.92,82.92,140.38,0.0,0
1973,男,pct4,26.52,91.52,145.0,0.0,0
1974,男,pct4,12.55,77.55,93.28,0.0,0
1975,男,pct4,21.11,86.11,145.0,0.0,0
1976,男,pct4,10.96,75.96,145.0,0.0,0
1977,男,pct4,18.42,83.42,101.59,0.0,0
1978,男,pct4,25.74,90.74,145.0,0.0,0
1979,男,pct4,19.7,84.7,145.0,0.0,0
1980,男,pct4,18.21,83.21,145.0,0.0,0
1981,男,pct4,15.21,80.21,101.53,0.0,0
1982,男,pct4,17.6,82.6,98.91,0.0,0
1983,男,pct4,16.41,81.41,86.33,0.0,0
1984,男,pct4,14.39,79.39,91.47,0.0,0
1985,男,pct4,16.26,81.26,93.96,0.0,0
1986,男,pct4,18.34,83.34,88.23,0.0,0
1987,男,pct4,14.46,79.46,145.0,0.0,0
1988,男,pct4,14.32,79.32,145.0,0.0,0
1989,男,pct4,12.49,77.49,90.31,0.0,0
1990,男,pct4,19.23,84.23,145.0,0.0,0
1991,男,pct4,19.97,84.97,89.04,0.0,0
1992,男,pct4,18.49,83.49,100.2,0.0,0
1993,男,pct4,22.15,87.15,92.97,0.0,0
1994,男,pct4,17.84,82.84,145.0,0.0,0
1995,男,pct4,19.23,84.23,93.13,0.0,0
1996,男,pct4,18.82,83.82,145.0,0.0,0
1997,男,pct4,17.07,82.07,101.82,0.0,0
1998,男,pct4,15.32,80.32,93.55,0.0,0
1999,男,pct4,30.12,95.12,87.18,7.94,1
