sim_id,性别,提取模式,余命_年,死亡年龄,账户耗尽年龄,长寿缺口_年,是否长寿缺口
1583,女,pct4,19.58,84.58,108.64,0.0,0
1584,女,pct4,22.61,87.61,145.0,0.0,0
1585,女,pct4,15.62,80.62,145.0,0.0,0
1586,女,pct4,13.07,78.07,89.14,0.0,0
1587,女,pct4,29.37,94.37,132.97,0.0,0
1588,女,pct4,18.27,83.27,91.55,0.0,0
1589,女,pct4,20.81,85.81,95.16,0.0,0
1590,女,pct4,16.55,81.55,109.23,0.0,0
1591,女,pct4,16.45,81.45,145.0,0.0,0
1592,女,pct4,22.31,87.31,145.0,0.0,0
1593,女,pct4,19.46,84.46,145.0,0.0,0
1594,女,pct4,25.55,90.55,98.48,0.0,0
1595,女,pct4,26.03,91.03,145.0,0.0,0
1596,女,pct4,25.2,90.2,97.39,0.0,0
1597,女,pct4,24.69,89.69,94.76,0.0,0
1598,女,pct4,34.34,99.34,83.88,15.46,1
1599,女,pct4,17.9,82.9,145.0,0.0,0
1600,女,pct4,22.97,87.97,145.0,0.0,0
1601,女,pct4,30.77,95.77,145.0,0.0,0
1602,女,pct4,31.79,96.79,86.18,10.6,1
1603,女,pct4,16.41,81.41,145.0,0.0,0
1604,女,pct4,21.56,86.56,116.7,0.0,0
1605,女,pct4,32.53,97.53,145.0,0.0,0
1606,女,pct4,26.39,91.39,84.57,6.82,1
1607,女,pct4,24.43,89.43,145.0,0.0,0
1608,女,pct4,22.07,87.07,145.0,0.0,0
1609,女,pct4,21.18,86.18,109.76,0.0,0
1610,女,pct4,25.0,90.0,145.0,0.0,0
1611,女,pct4,21.88,86.88,91.97,0.0,0
1612,女,pct4,23.04,88.04,94.63,0.0,0
1613,女,pct4,23.74,88.74,96.67,0.0,0
1614,女,pct4,19.7,84.7,83.48,1.22,1
1615,女,pct4,26.54,91.54,145.0,0.0,0
1616,女,pct4,45.0,110.0,145.0,0.0,0
1617,女,pct4,15.03,80.03,92.81,0.0,0
1618,女,pct4,25.22,90.22,145.0,0.0,0
1619,女,pct4,19.31,84.31,101.25,0.0,0
1620,女,pct4,26.84,91.84,145.0,0.0,0
1621,女,pct4,23.55,88.55,93.87,0.0,0
1622,女,pct4,28.09,93.09,90.58,2.51,1
1623,女,pct4,31.1,96.1,145.0,0.0,0
1624,女,pct4,24.41,89.41,108.54,0.0,0
1625,女,pct4,30.77,95.77,145.0,0.0,0
1626,女,pct4,13.07,78.07,114.9,0.0,0
1627,女,pct4,34.44,99.44,90.12,9.32,1
1628,女,pct4,25.54,90.54,145.0,0.0,0
1629,女,pct4,30.36,95.36,145.0,0.0,0
1630,女,pct4,17.24,82.24,145.0,0.0,0
1631,女,pct4,18.98,83.98,145.0,0.0,0
1632,女,pct4,24.14,89.14,93.5,0.0,0
1633,女,pct4,23.19,88.19,105.81,0.0,0
1634,女,pct4,24.96,89.96,104.18,0.0,0
1635,女,pct4,30.41,95.41,86.89,8.52,1
1636,女,pct4,15.08,80.08,101.31,0.0,0
1637,女,pct4,29.59,94.59,145.0,0.0,0
1638,女,pct4,23.33,88.33,141.18,0.0,0
1639,女,pct4,22.14,87.14,86.49,0.66,1
1640,女,pct4,16.21,81.21,85.11,0.0,0
1641,女,pct4,26.35,91.35,145.0,0.0,0
1642,女,pct4,12.85,77.85,107.34,0.0,0
1643,女,pct4,27.31,92.31,93.58,0.0,0
1644,女,pct4,16.12,81.12,101.02,0.0,0
1645,女,pct4,23.59,88.59,85.6,2.99,1
1646,女,pct4,22.61,87.61,145.0,0.0,0
1647,女,pct4,31.05,96.05,98.11,0.0,0
1648,女,pct4,22.28,87.28,145.0,0.0,0
1649,女,pct4,19.63,84.63,115.29,0.0,0
1650,女,pct4,20.55,85.55,145.0,0.0,0
1651,女,pct4,31.85,96.85,145.0,0.0,0
1652,女,pct4,26.57,91.57,145.0,0.0,0
1653,女,pct4,21.17,86.17,145.0,0.0,0
1654,女,pct4,21.97,86.97,145.0,0.0,0
1655,女,pct4,15.83,80.83,145.0,0.0,0
1656,女,pct4,25.62,90.62,102.2,0.0,0
1657,女,pct4,15.1,80.1,145.0,0.0,0
1658,女,pct4,28.02,93.02,90.32,2.69,1
1659,女,pct4,24.03,89.03,112.16,0.0,0
1660,女,pct4,41.91,106.91,112.81,0.0,0
1661,女,pct4,17.76,82.76,145.0,0.0,0
1662,女,pct4,22.7,87.7,97.35,0.0,0
1663,女,pct4,36.25,101.25,145.0,0.0,0
1664,女,pct4,31.22,96.22,104.28,0.0,0
1665,女,pct4,19.62,84.62,84.95,0.0,0
1666,女,pct4,24.6,89.6,112.48,0.0,0
1667,女,pct4,23.29,88.29,88.44,0.0,0
1668,女,pct4,24.96,89.96,84.09,5.87,1
1669,女,pct4,19.6,84.6,123.06,0.0,0
1670,女,pct4,22.78,87.78,145.0,0.0,0
1671,女,pct4,15.71,80.71,145.0,0.0,0
1672,女,pct4,24.07,89.07,145.0,0.0,0
1673,女,pct4,26.01,91.01,83.09,7.92,1
1674,女,pct4,22.02,87.02,86.38,0.63,1
1675,女,pct4,15.64,80.64,145.0,0.0,0
1676,女,pct4,29.7,94.7,88.92,5.78,1
1677,女,pct4,25.47,90.47,145.0,0.0,0
1678,女,pct4,19.47,84.47,93.01,0.0,0
1679,女,pct4,21.73,86.73,117.47,0.0,0
1680,女,pct4,16.09,81.09,93.79,0.0,0
1681,女,pct4,18.09,83.09,145.0,0.0,0
1682,女,pct4,20.4,85.4,123.05,0.0,0
1683,女,pct4,31.51,96.51,96.97,0.0,0
1684,女,pct4,19.89,84.89,88.89,0.0,0
1685,女,pct4,27.26,92.26,145.0,0.0,0
1686,女,pct4,20.39,85.39,87.49,0.0,0
1687,女,pct4,24.75,89.75,145.0,0.0,0
1688,女,pct4,22.49,87.49,145.0,0.0,0
1689,女,pct4,28.87,93.87,145.0,0.0,0
1690,女,pct4,20.41,85.41,145.0,0.0,0
1691,女,pct4,15.81,80.81,107.54,0.0,0
1692,女,pct4,16.57,81.57,83.07,0.0,0
1693,女,pct4,20.43,85.43,86.66,0.0,0
1694,女,pct4,17.12,82.12,145.0,0.0,0
1695,女,pct4,25.76,90.76,91.67,0.0,0
1696,女,pct4,20.76,85.76,92.84,0.0,0
1697,女,pct4,41.78,106.78,104.39,2.39,1
1698,女,pct4,15.18,80.18,88.78,0.0,0
1699,女,pct4,24.48,89.48,87.38,2.1,1
1700,女,pct4,17.64,82.64,109.18,0.0,0
1701,女,pct4,20.62,85.62,90.49,0.0,0
1702,女,pct4,24.11,89.11,92.28,0.0,0
1703,女,pct4,13.13,78.13,91.77,0.0,0
1704,女,pct4,24.68,89.68,145.0,0.0,0
1705,女,pct4,37.2,102.2,102.22,0.0,0
1706,女,pct4,20.82,85.82,103.94,0.0,0
1707,女,pct4,24.82,89.82,145.0,0.0,0
1708,女,pct4,29.97,94.97,105.25,0.0,0
1709,女,pct4,22.36,87.36,100.9,0.0,0
1710,女,pct4,20.18,85.18,145.0,0.0,0
1711,女,pct4,13.3,78.3,145.0,0.0,0
1712,女,pct4,27.26,92.26,105.06,0.0,0
1713,女,pct4,22.64,87.64,117.55,0.0,0
1714,女,pct4,18.15,83.15,91.77,0.0,0
1715,女,pct4,24.02,89.02,90.83,0.0,0
1716,女,pct4,20.17,85.17,145.0,0.0,0
1717,女,pct4,20.44,85.44,145.0,0.0,0
1718,女,pct4,27.03,92.03,145.0,0.0,0
1719,女,pct4,16.75,81.75,145.0,0.0,0
1720,女,pct4,30.13,95.13,114.89,0.0,0
1721,女,pct4,16.5,81.5,145.0,0.0,0
1722,女,pct4,19.78,84.78,145.0,0.0,0
1723,女,pct4,37.38,102.38,145.0,0.0,0
1724,女,pct4,30.73,95.73,106.89,0.0,0
1725,女,pct4,23.85,88.85,145.0,0.0,0
1726,女,pct4,18.47,83.47,138.7,0.0,0
1727,女,pct4,20.44,85.44,145.0,0.0,0
1728,女,pct4,23.71,88.71,145.0,0.0,0
1729,女,pct4,23.5,88.5,144.27,0.0,0
1730,女,pct4,22.77,87.77,92.35,0.0,0
1731,女,pct4,23.11,88.11,145.0,0.0,0
1732,女,pct4,22.09,87.09,145.0,0.0,0
1733,女,pct4,16.32,81.32,98.52,0.0,0
1734,女,pct4,20.5,85.5,116.76,0.0,0
1735,女,pct4,29.16,94.16,97.01,0.0,0
1736,女,pct4,16.62,81.62,96.21,0.0,0
1737,女,pct4,22.22,87.22,145.0,0.0,0
1738,女,pct4,19.03,84.03,93.21,0.0,0
1739,女,pct4,23.93,88.93,96.47,0.0,0
1740,女,pct4,21.16,86.16,84.92,1.24,1
1741,女,pct4,33.5,98.5,92.07,6.43,1
1742,女,pct4,26.38,91.38,84.23,7.15,1
1743,女,pct4,16.86,81.86,145.0,0.0,0
1744,女,pct4,27.47,92.47,145.0,0.0,0
1745,女,pct4,19.24,84.24,98.7,0.0,0
1746,女,pct4,20.2,85.2,84.46,0.74,1
1747,女,pct4,25.15,90.15,145.0,0.0,0
1748,女,pct4,20.63,85.63,92.47,0.0,0
1749,女,pct4,29.01,94.01,145.0,0.0,0
1750,女,pct4,19.24,84.24,100.8,0.0,0
1751,女,pct4,19.99,84.99,93.81,0.0,0
1752,女,pct4,19.81,84.81,103.96,0.0,0
1753,女,pct4,20.26,85.26,145.0,0.0,0
1754,女,pct4,30.52,95.52,102.37,0.0,0
1755,女,pct4,27.18,92.18,96.05,0.0,0
1756,女,pct4,35.47,100.47,103.26,0.0,0
1757,女,pct4,40.69,105.69,87.04,18.66,1
1758,女,pct4,18.06,83.06,145.0,0.0,0
1759,女,pct4,23.69,88.69,83.81,4.88,1
1760,女,pct4,17.43,82.43,97.05,0.0,0
1761,女,pct4,19.23,84.23,145.0,0.0,0
1762,女,pct4,19.94,84.94,145.0,0.0,0
1763,女,pct4,17.95,82.95,145.0,0.0,0
1764,女,pct4,17.97,82.97,108.48,0.0,0
1765,女,pct4,22.47,87.47,145.0,0.0,0
1766,女,pct4,17.26,82.26,145.0,0.0,0
1767,女,pct4,28.65,93.65,145.0,0.0,0
1768,女,pct4,18.57,83.57,145.0,0.0,0
1769,女,pct4,45.0,110.0,145.0,0.0,0
1770,女,pct4,20.83,85.83,97.14,0.0,0
1771,女,pct4,23.7,88.7,86.5,2.2,1
1772,女,pct4,16.93,81.93,145.0,0.0,0
1773,女,pct4,35.44,100.44,145.0,0.0,0
1774,女,pct4,30.67,95.67,145.0,0.0,0
1775,女,pct4,25.05,90.05,90.01,0.04,0
1776,女,pct4,16.71,81.71,90.33,0.0,0
1777,女,pct4,24.52,89.52,145.0,0.0,0
1778,女,pct4,17.67,82.67,108.2,0.0,0
1779,女,pct4,33.37,98.37,83.32,15.06,1
1780,女,pct4,28.42,93.42,145.0,0.0,0
1781,女,pct4,23.84,88.84,83.48,5.36,1
1782,女,pct4,12.78,77.78,89.92,0.0,0
1783,女,pct4,18.28,83.28,145.0,0.0,0
1784,女,pct4,27.58,92.58,145.0,0.0,0
1785,女,pct4,31.39,96.39,87.47,8.92,1
1786,女,pct4,30.6,95.6,99.58,0.0,0
1787,女,pct4,15.73,80.73,114.64,0.0,0
1788,女,pct4,25.08,90.08,145.0,0.0,0
1789,女,pct4,29.9,94.9,96.12,0.0,0
1790,女,pct4,15.48,80.48,96.42,0.0,0
1791,女,pct4,23.24,88.24,145.0,0.0,0
1792,女,pct4,24.91,89.91,98.52,0.0,0
1793,女,pct4,21.62,86.62,145.0,0.0,0
1794,女,pct4,14.76,79.76,85.6,0.0,0
1795,女,pct4,21.49,86.49,104.19,0.0,0
1796,女,pct4,21.48,86.48,84.5,1.98,1
1797,女,pct4,22.45,87.45,88.84,0.0,0
1798,女,pct4,20.27,85.27,145.0,0.0,0
1799,女,pct4,20.88,85.88,109.21,0.0,0
1800,女,pct4,23.06,88.06,99.84,0.0,0
1801,女,pct4,25.96,90.96,92.18,0.0,0
1802,女,pct4,21.6,86.6,102.57,0.0,0
1803,女,pct4,21.05,86.05,145.0,0.0,0
1804,女,pct4,23.82,88.82,145.0,0.0,0
1805,女,pct4,14.51,79.51,80.38,0.0,0
1806,女,pct4,26.19,91.19,91.17,0.02,0
1807,女,pct4,23.28,88.28,125.83,0.0,0
1808,女,pct4,23.51,88.51,106.97,0.0,0
1809,女,pct4,29.5,94.5,145.0,0.0,0
1810,女,pct4,14.4,79.4,145.0,0.0,0
1811,女,pct4,14.32,79.32,100.2,0.0,0
1812,女,pct4,24.91,89.91,95.51,0.0,0
1813,女,pct4,23.24,88.24,101.83,0.0,0
1814,女,pct4,24.28,89.28,145.0,0.0,0
1815,女,pct4,20.78,85.78,92.4,0.0,0
1816,女,pct4,27.42,92.42,108.59,0.0,0
1817,女,pct4,29.29,94.29,129.42,0.0,0
1818,女,pct4,26.23,91.23,145.0,0.0,0
1819,女,pct4,21.84,86.84,100.32,0.0,0
1820,女,pct4,13.86,78.86,145.0,0.0,0
1821,女,pct4,28.14,93.14,145.0,0.0,0
1822,女,pct4,31.45,96.45,108.54,0.0,0
1823,女,pct4,27.29,92.29,102.88,0.0,0
1824,女,pct4,18.75,83.75,99.59,0.0,0
1825,女,pct4,27.49,92.49,101.53,0.0,0
1826,女,pct4,28.78,93.78,145.0,0.0,0
1827,女,pct4,34.18,99.18,139.38,0.0,0
1828,女,pct4,18.77,83.77,140.58,0.0,0
1829,女,pct4,22.02,87.02,88.22,0.0,0
1830,女,pct4,27.99,92.99,89.69,3.29,1
1831,女,pct4,23.61,88.61,145.0,0.0,0
1832,女,pct4,17.68,82.68,103.96,0.0,0
1833,女,pct4,25.79,90.79,91.85,0.0,0
1834,女,pct4,26.85,91.85,145.0,0.0,0
1835,女,pct4,23.79,88.79,145.0,0.0,0
1836,女,pct4,24.58,89.58,145.0,0.0,0
1837,女,pct4,21.85,86.85,105.4,0.0,0
1838,女,pct4,33.51,98.51,99.85,0.0,0
1839,女,pct4,18.65,83.65,104.25,0.0,0
1840,女,pct4,20.15,85.15,86.23,0.0,0
1841,女,pct4,23.35,88.35,107.44,0.0,0
1842,女,pct4,28.91,93.91,145.0,0.0,0
1843,女,pct4,16.1,81.1,145.0,0.0,0
1844,女,pct4,16.86,81.86,118.0,0.0,0
1845,女,pct4,14.1,79.1,81.4,0.0,0
1846,女,pct4,23.47,88.47,107.18,0.0,0
1847,女,pct4,17.68,82.68,145.0,0.0,0
1848,女,pct4,21.18,86.18,145.0,0.0,0
1849,女,pct4,27.4,92.4,91.41,0.99,1
1850,女,pct4,19.88,84.88,145.0,0.0,0
1851,女,pct4,24.65,89.65,92.27,0.0,0
1852,女,pct4,21.63,86.63,86.43,0.2,0
1853,女,pct4,27.47,92.47,99.13,0.0,0
1854,女,pct4,26.17,91.17,118.49,0.0,0
1855,女,pct4,19.64,84.64,83.38,1.25,1
1856,女,pct4,22.34,87.34,88.02,0.0,0
1857,女,pct4,30.11,95.11,112.52,0.0,0
1858,女,pct4,25.65,90.65,97.79,0.0,0
1859,女,pct4,16.51,81.51,145.0,0.0,0
1860,女,pct4,27.36,92.36,87.48,4.88,1
1861,女,pct4,17.83,82.83,145.0,0.0,0
1862,女,pct4,32.97,97.97,87.73,10.24,1
1863,女,pct4,29.96,94.96,145.0,0.0,0
1864,女,pct4,25.01,90.01,84.19,5.82,1
1865,女,pct4,24.2,89.2,88.51,0.69,1
1866,女,pct4,22.12,87.12,145.0,0.0,0
1867,女,pct4,27.52,92.52,145.0,0.0,0
1868,女,pct4,21.25,86.25,145.0,0.0,0
1869,女,pct4,24.67,89.67,145.0,0.0,0
1870,女,pct4,28.86,93.86,112.97,0.0,0
1871,女,pct4,20.28,85.28,89.12,0.0,0
1872,女,pct4,20.01,85.01,96.17,0.0,0
1873,女,pct4,17.35,82.35,87.5,0.0,0
1874,女,pct4,17.92,82.92,86.98,0.0,0
1875,女,pct4,14.84,79.84,145.0,0.0,0
1876,女,pct4,27.87,92.87,88.24,4.63,1
1877,女,pct4,36.35,101.35,145.0,0.0,0
1878,女,pct4,33.07,98.07,86.81,11.26,1
1879,女,pct4,15.6,80.6,145.0,0.0,0
1880,女,pct4,27.83,92.83,96.19,0.0,0
1881,女,pct4,33.05,98.05,145.0,0.0,0
1882,女,pct4,20.81,85.81,145.0,0.0,0
1883,女,pct4,23.87,88.87,145.0,0.0,0
1884,女,pct4,14.2,79.2,92.1,0.0,0
1885,女,pct4,24.86,89.86,115.62,0.0,0
1886,女,pct4,17.92,82.92,89.56,0.0,0
1887,女,pct4,24.46,89.46,97.67,0.0,0
1888,女,pct4,15.85,80.85,101.35,0.0,0
1889,女,pct4,26.61,91.61,92.48,0.0,0
1890,女,pct4,29.96,94.96,87.47,7.49,1
1891,女,pct4,19.2,84.2,86.02,0.0,0
1892,女,pct4,17.6,82.6,81.38,1.22,1
1893,女,pct4,13.69,78.69,88.84,0.0,0
1894,女,pct4,21.81,86.81,145.0,0.0,0
1895,女,pct4,20.18,85.18,84.85,0.32,0
1896,女,pct4,15.89,80.89,86.33,0.0,0
1897,女,pct4,26.03,91.03,145.0,0.0,0
1898,女,pct4,20.84,85.84,93.74,0.0,0
1899,女,pct4,17.87,82.87,145.0,0.0,0
1900,女,pct4,20.31,85.31,145.0,0.0,0
1901,女,pct4,30.31,95.31,145.0,0.0,0
1902,女,pct4,27.01,92.01,85.31,6.7,1
1903,女,pct4,22.55,87.55,102.25,0.0,0
1904,女,pct4,27.12,92.12,84.74,7.38,1
1905,女,pct4,17.49,82.49,145.0,0.0,0
1906,女,pct4,23.47,88.47,84.88,3.59,1
1907,女,pct4,24.14,89.14,88.92,0.23,0
1908,女,pct4,20.74,85.74,88.98,0.0,0
1909,女,pct4,25.92,90.92,85.47,5.44,1
1910,女,pct4,19.21,84.21,145.0,0.0,0
1911,女,pct4,26.4,91.4,145.0,0.0,0
1912,女,pct4,26.67,91.67,96.44,0.0,0
1913,女,pct4,11.35,76.35,86.67,0.0,0
1914,女,pct4,31.21,96.21,81.78,14.43,1
1915,女,pct4,10.99,75.99,101.87,0.0,0
1916,女,pct4,20.01,85.01,99.91,0.0,0
1917,女,pct4,29.97,94.97,93.52,1.45,1
1918,女,pct4,21.53,86.53,136.92,0.0,0
1919,女,pct4,16.23,81.23,145.0,0.0,0
1920,女,pct4,17.79,82.79,145.0,0.0,0
1921,女,pct4,29.98,94.98,99.91,0.0,0
1922,女,pct4,14.51,79.51,88.43,0.0,0
1923,女,pct4,30.74,95.74,145.0,0.0,0
1924,女,pct4,22.97,87.97,112.66,0.0,0
1925,女,pct4,17.36,82.36,145.0,0.0,0
1926,女,pct4,20.17,85.17,145.0,0.0,0
1927,女,pct4,18.12,83.12,85.97,0.0,0
1928,女,pct4,28.82,93.82,85.88,7.94,1
1929,女,pct4,27.88,92.88,92.1,0.79,1
1930,女,pct4,15.25,80.25,88.84,0.0,0
1931,女,pct4,21.08,86.08,145.0,0.0,0
1932,女,pct4,18.83,83.83,145.0,0.0,0
1933,女,pct4,32.02,97.02,145.0,0.0,0
1934,女,pct4,16.7,81.7,145.0,0.0,0
1935,女,pct4,34.56,99.56,134.07,0.0,0
1936,女,pct4,23.09,88.09,145.0,0.0,0
1937,女,pct4,17.49,82.49,145.0,0.0,0
1938,女,pct4,19.71,84.71,116.53,0.0,0
1939,女,pct4,19.11,84.11,145.0,0.0,0
1940,女,pct4,17.01,82.01,120.72,0.0,0
1941,女,pct4,23.83,88.83,100.21,0.0,0
1942,女,pct4,17.21,82.21,91.09,0.0,0
1943,女,pct4,13.61,78.61,145.0,0.0,0
1944,女,pct4,21.21,86.21,145.0,0.0,0
1945,女,pct4,14.94,79.94,109.18,0.0,0
1946,女,pct4,19.35,84.35,145.0,0.0,0
1947,女,pct4,18.61,83.61,82.92,0.69,1
1948,女,pct4,18.79,83.79,108.94,0.0,0
1949,女,pct4,38.11,103.11,109.7,0.0,0
1950,女,pct4,23.61,88.61,92.47,0.0,0
1951,女,pct4,24.73,89.73,145.0,0.0,0
1952,女,pct4,15.03,80.03,108.43,0.0,0
1953,女,pct4,19.82,84.82,97.8,0.0,0
1954,女,pct4,24.55,89.55,113.51,0.0,0
1955,女,pct4,18.09,83.09,82.77,0.32,0
1956,女,pct4,29.12,94.12,92.04,2.08,1
1957,女,pct4,17.32,82.32,145.0,0.0,0
1958,女,pct4,21.7,86.7,93.85,0.0,0
1959,女,pct4,20.15,85.15,91.2,0.0,0
1960,女,pct4,24.24,89.24,145.0,0.0,0
1961,女,pct4,19.89,84.89,145.0,0.0,0
1962,女,pct4,21.78,86.78,145.0,0.0,0
1963,女,pct4,21.97,86.97,96.83,0.0,0
1964,女,pct4,19.43,84.43,102.0,0.0,0
1965,女,pct4,26.24,91.24,91.49,0.0,0
1966,女,pct4,24.69,89.69,89.42,0.27,0
1967,女,pct4,22.78,87.78,88.95,0.0,0
1968,女,pct4,20.94,85.94,94.02,0.0,0
1969,女,pct4,28.33,93.33,89.04,4.29,1
1970,女,pct4,21.97,86.97,85.06,1.91,1
1971,女,pct4,21.59,86.59,136.45,0.0,0
1972,女,pct4,23.89,88.89,140.38,0.0,0
1973,女,pct4,35.36,100.36,145.0,0.0,0
1974,女,pct4,16.74,81.74,93.28,0.0,0
1975,女,pct4,28.14,93.14,145.0,0.0,0
1976,女,pct4,14.61,79.61,145.0,0.0,0
1977,女,pct4,24.56,89.56,101.59,0.0,0
1978,女,pct4,34.31,99.31,145.0,0.0,0
1979,女,pct4,26.26,91.26,145.0,0.0,0
1980,女,pct4,24.28,89.28,145.0,0.0,0
1981,女,pct4,20.28,85.28,101.53,0.0,0
1982,女,pct4,23.46,88.46,98.91,0.0,0
1983,女,pct4,21.88,86.88,86.33,0.55,1
1984,女,pct4,19.19,84.19,91.47,0.0,0
1985,女,pct4,21.68,86.68,93.96,0.0,0
1986,女,pct4,24.45,89.45,88.23,1.22,1
1987,女,pct4,19.28,84.28,145.0,0.0,0
1988,女,pct4,19.09,84.09,145.0,0.0,0
1989,女,pct4,16.66,81.66,90.31,0.0,0
1990,女,pct4,25.63,90.63,145.0,0.0,0
1991,女,pct4,26.63,91.63,89.04,2.59,1
1992,女,pct4,24.65,89.65,100.2,0.0,0
1993,女,pct4,29.53,94.53,92.97,1.56,1
1994,女,pct4,23.79,88.79,145.0,0.0,0
1995,女,pct4,25.64,90.64,93.13,0.0,0
1996,女,pct4,25.09,90.09,145.0,0.0,0
1997,女,pct4,22.76,87.76,101.82,0.0,0
1998,女,pct4,20.43,85.43,93.55,0.0,0
1999,女,pct4,40.16,105.16,87.18,17.99,1
